298578,213238,10/08/2015,27,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,1355 EAST 58 STREET,11234,Brooklyn,318,3,Brooklyn,46,59,19,BK58,Flatlands,3069000,New York,40.6213088,-73.91933082,1006644.416,165646.2409
70983,101473,07/16/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,100 CHARLTON STREET,10013,New York,102,1,Manhattan,3,66,27,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1003700,New York,40.72733238,-74.00800735,982030.6255,204263.4554
591291,335838,06/17/2016,19,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,265-004 EAST WILLISTON AVENUE,11001,Floral Park,413,4,Queens,23,33,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4157903,New York,40.73732403,-73.70330372,1066471.976,208042.871
66547,213516,07/14/2015,11,0,OnCurb,Alive,Fair,Acer pseudoplatanus,sycamore maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,4423 AVENUE K,11234,Brooklyn,318,3,Brooklyn,45,41,21,BK58,Flatlands,3073200,New York,40.6256755,-73.93250755,1002985.224,167234.0524
204946,206798,09/05/2015,28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,108 BAY 41 STREET,11214,Brooklyn,311,3,Brooklyn,47,47,22,BK29,Bensonhurst East,3030200,New York,40.59481508,-73.98812804,987547.06,155983.8039
568482,226166,05/28/2016,9,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,474 RALPH AVENUE,11233,Brooklyn,308,3,Brooklyn,41,56,25,BK61,Crown Heights North,3035900,New York,40.67299115,-73.92226488,1005813.187,184474.7974
5015,502997,05/28/2015,24,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,NYC Parks Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,984 GRANT AVENUE,10456,Bronx,204,2,Bronx,16,79,32,BX14,East Concourse-Concourse Village,2018302,New York,40.82891406,-73.91763587,1007043.828,241283.7081
167374,348760,08/22/2015,8,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,63-135 CARLTON STREET,11374,Rego Park,406,4,Queens,29,28,15,QN18,Rego Park,4069702,New York,40.72372645,-73.86267379,1022314.359,202979.4389
592401,313967,06/17/2016,21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,145-017 WILLETS POINT BOULEVARD,11357,Whitestone,407,4,Queens,20,40,11,QN51,Murray Hill,4104700,New York,40.77681559,-73.8237058,1033076.644,222340.8221
271007,349021,09/29/2015,6,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,112-033 68 ROAD,11375,Forest Hills,406,4,Queens,29,27,15,QN17,Forest Hills,4075702,New York,40.72806244,-73.84039537,1028486.65,204569.6401
